shipment_id,source_hub,destination_hub,intermediate_hub,corridor,route_id,route_type,vehicle_type,route_distance,traffic_level,weather_condition,congestion_score,num_stops,hub_load,hub_capacity,shipment_priority,time_of_day,day_of_week,actual_delivery_time,promised_delivery_time,delivery_time_hrs,delay_minutes,sla_breach,shipment_datetime
SHP02358,Bangalore,Hyderabad,Vizag,General Network,Bangalore_Hyderabad,City Road,Mini Truck,2359,0.94,Storm,0.752,1,0.47,4200,Standard,Midday,Sunday,289.475,72.0,289.475,12875.2,1,2024-02-11 11:00:00
SHP02359,Chandigarh,Hyderabad,,General Network,Chandigarh_Hyderabad,Rural,Container,611,0.87,Clear,0.902,3,0.95,1000,Express,Midday,Wednesday,27.173,22.134,27.173,672.0,0,2024-05-22 11:00:00
SHP02360,Chandigarh,Pune,Coimbatore,General Network,Chandigarh_Pune,City Road,Mini Truck,822,0.31,Cloudy,0.422,2,0.59,1000,Same-Day,Afternoon,Thursday,32.251,24.0,32.251,369.3,1,2024-11-07 14:00:00
SHP02361,Vadodara,Ahmedabad,,General Network,Vadodara_Ahmedabad,Expressway,Express Van,1266,0.68,Rain,0.632,4,0.56,750,Standard,Midday,Monday,26.562,16.608,26.562,898.4,0,2024-06-17 13:00:00
SHP02362,Mumbai,Vadodara,,General Network,Mumbai_Vadodara,Rural,Mini Truck,1021,0.65,Rain,0.778,4,0.97,5000,Economy,Afternoon,Friday,61.626,35.727,61.626,2185.0,0,2024-08-23 17:00:00
SHP02363,Ahmedabad,Vizag,Delhi,General Network,Ahmedabad_Vizag,Highway,Carting Vehicle,510,0.62,Heavy Rain,0.48,2,0.27,2600,Standard,Afternoon,Saturday,24.005,12.478,24.005,930.3,0,2024-08-31 16:00:00
SHP02364,Kolkata,Lucknow,,General Network,Kolkata_Lucknow,Expressway,Container,514,0.85,Fog,0.85,5,0.85,3200,Same-Day,Midday,Friday,16.28,9.779,16.28,594.9,0,2024-04-26 11:00:00
SHP02365,Vizag,Chandigarh,,General Network,Vizag_Chandigarh,City Road,Mini Truck,2456,0.15,Fog,0.414,6,0.81,850,Same-Day,Evening Rush,Saturday,114.261,24.0,114.261,2177.6,1,2024-06-29 20:00:00
SHP02366,Pune,Coimbatore,,General Network,Pune_Coimbatore,Mixed,Carting Vehicle,2359,0.95,Cloudy,0.686,6,0.29,2800,Standard,Midday,Tuesday,103.486,71.212,103.486,3063.8,1,2024-11-12 12:00:00
SHP02367,Nagpur,Chennai,,General Network,Nagpur_Chennai,Mixed,Mini Truck,2345,0.86,Cloudy,0.692,5,0.44,1600,Standard,Evening Rush,Thursday,83.195,60.006,83.195,2386.1,1,2024-11-28 20:00:00
SHP02368,Ahmedabad,Kochi,,General Network,Ahmedabad_Kochi,Highway,Carting Vehicle,1196,0.5,Clear,0.596,4,0.74,2600,Express,Evening Rush,Tuesday,27.62,28.166,27.62,461.2,0,2024-01-16 20:00:00
SHP02369,Mumbai,Delhi,,Western Corridor,Mumbai_Delhi,Rural,Express Van,933,0.69,Cloudy,0.658,1,0.61,5000,Same-Day,Midday,Monday,27.149,24.0,27.149,547.2,1,2024-04-01 13:00:00
SHP02370,Surat,Delhi,,General Network,Surat_Delhi,City Road,Mini Truck,780,0.53,Storm,0.71,6,0.98,1800,Same-Day,Afternoon,Monday,69.53,24.0,69.53,2686.1,1,2024-02-05 17:00:00
SHP02371,Lucknow,Chennai,,General Network,Lucknow_Chennai,Rural,FTL Truck,1815,0.5,Cloudy,0.384,3,,2000,Express,Morning Rush,Friday,58.024,48.0,58.024,1061.5,1,2024-02-16 09:00:00
SHP02372,Bangalore,Patna,,General Network,Bangalore_Patna,Highway,Express Van,2100,0.77,Clear,0.55,1,0.22,4200,Same-Day,Midday,Tuesday,31.87,24.0,31.87,542.6,1,2024-01-30 13:00:00
SHP02373,Vadodara,Bangalore,Coimbatore,General Network,Vadodara_Bangalore,Expressway,Mini Truck,1782,0.62,Clear,0.66,0,0.72,750,Express,Night,Monday,29.927,29.242,29.927,545.1,0,2024-07-08 22:00:00
SHP02374,Hyderabad,Chennai,,Deccan-Southern Corridor,Hyderabad_Chennai,Expressway,Mini Truck,1882,0.98,Cloudy,0.764,2,0.44,3800,Same-Day,Morning Rush,Thursday,37.269,24.0,37.269,915.4,1,2024-06-13 07:00:00
SHP02375,Surat,Hyderabad,,General Network,Surat_Hyderabad,Mixed,Express Van,1925,0.74,Storm,0.596,6,0.38,1800,Standard,Afternoon,Thursday,100.642,40.894,100.642,4364.6,1,2024-01-18 17:00:00
SHP02376,Vadodara,Mumbai,,General Network,Vadodara_Mumbai,City Road,FTL Truck,1811,0.93,Rain,0.81,4,0.63,750,Same-Day,Afternoon,Wednesday,109.312,24.0,109.312,3454.2,1,2024-05-22 16:00:00
SHP02377,Patna,Kochi,,General Network,Patna_Kochi,Highway,Express Van,1149,0.36,Storm,0.356,2,0.35,1100,Economy,Afternoon,Thursday,41.657,20.921,41.657,1750.0,0,2024-12-19 16:00:00
SHP02378,Jaipur,Mumbai,Surat,General Network,Jaipur_Mumbai,Mixed,FTL Truck,1412,,Cloudy,0.744,6,0.72,2200,Standard,Morning Rush,Saturday,44.542,31.735,44.542,1260.5,0,2024-01-13 08:00:00
SHP02379,Bangalore,Surat,Nagpur,General Network,Bangalore_Surat,Highway,Mini Truck,1140,0.67,Rain,0.49,0,0.22,4200,Standard,Afternoon,Sunday,34.206,21.779,34.206,1102.3,0,2024-01-21 15:00:00
SHP02380,Bhopal,Jaipur,,General Network,Bhopal_Jaipur,Rural,Mini Truck,2301,0.58,Rain,0.496,5,0.37,1200,Economy,Midday,Wednesday,132.263,74.935,132.263,4526.9,1,2024-10-09 10:00:00
SHP02381,Indore,Patna,Nagpur,General Network,Indore_Patna,City Road,Mini Truck,271,0.15,Rain,0.478,4,0.97,1400,Economy,Evening Rush,Saturday,18.135,12.867,18.135,571.9,0,2024-02-24 18:00:00
SHP02382,Delhi,Kochi,Patna,General Network,Delhi_Kochi,Highway,Container,196,0.12,Rain,0.228,2,0.39,4800,Same-Day,Afternoon,Wednesday,5.427,5.03,5.427,152.7,0,2024-09-11 14:00:00
SHP02383,Jaipur,Coimbatore,Bhopal,General Network,Jaipur_Coimbatore,Expressway,Carting Vehicle,257,0.84,Storm,0.852,0,0.87,2200,Economy,Midday,Tuesday,15.437,7.297,15.437,709.8,0,2024-01-30 11:00:00
SHP02384,Chennai,Patna,Bangalore,General Network,Chennai_Patna,Mixed,Express Van,2186,0.44,Rain,0.48,2,0.54,3500,Same-Day,Midday,Tuesday,52.677,24.0,52.677,1259.8,1,2024-02-13 13:00:00
SHP02385,Bangalore,Jaipur,,General Network,Bangalore_Jaipur,Expressway,Express Van,2137,0.95,Storm,0.87,2,0.75,4200,Express,Morning Rush,Monday,70.624,27.727,70.624,3063.8,1,2024-10-21 08:00:00
SHP02386,Jaipur,Surat,,General Network,Jaipur_Surat,Mixed,FTL Truck,1675,0.9,Fog,0.804,2,0.66,2200,Same-Day,Midday,Friday,62.797,24.0,62.797,2092.8,1,2024-07-26 13:00:00
SHP02387,Kochi,Hyderabad,,General Network,Kochi_Hyderabad,Rural,Container,1109,0.12,Fog,0.46,6,0.97,800,Economy,Evening Rush,Saturday,56.511,39.71,56.511,1651.1,0,2024-10-19 21:00:00
SHP02388,Patna,Vizag,Bhopal,General Network,Patna_Vizag,Highway,Express Van,522,0.87,Rain,0.714,4,0.48,1100,Express,Evening Rush,Saturday,13.89,11.763,13.89,493.0,0,2024-10-19 20:00:00
SHP02389,Patna,Bhopal,,General Network,Patna_Bhopal,Expressway,FTL Truck,880,0.72,Storm,0.54,0,0.27,1100,Economy,Morning Rush,Wednesday,36.609,15.637,36.609,1640.7,0,2024-04-17 09:00:00
SHP02390,Kochi,Chandigarh,,General Network,Kochi_Chandigarh,Highway,Mini Truck,559,0.78,Fog,0.692,4,0.56,800,Same-Day,Evening Rush,Thursday,18.664,12.837,18.664,654.0,0,2024-04-18 19:00:00
SHP02391,Lucknow,Jaipur,Nagpur,General Network,Lucknow_Jaipur,Expressway,FTL Truck,2000,0.34,Heavy Rain,0.396,3,0.48,2000,Economy,Afternoon,Sunday,55.178,28.711,55.178,2047.5,0,2024-07-07 15:00:00
SHP02392,Delhi,Kochi,Nagpur,General Network,Delhi_Kochi,Rural,Carting Vehicle,2105,0.43,Heavy Rain,0.654,1,0.99,4800,Same-Day,Afternoon,Friday,129.481,24.0,129.481,4026.6,1,2024-05-17 17:00:00
SHP02393,Chandigarh,Indore,,General Network,Chandigarh_Indore,Expressway,Express Van,1448,0.72,Cloudy,0.824,0,0.98,1000,Express,Evening Rush,Saturday,23.008,20.974,23.008,585.3,0,2024-03-23 21:00:00
SHP02394,Chandigarh,Hyderabad,,General Network,Chandigarh_Hyderabad,Mixed,Mini Truck,2389,0.45,Storm,0.454,4,0.46,1000,Express,Midday,Sunday,123.056,48.0,123.056,4728.9,1,2024-05-19 11:00:00
SHP02395,Bhopal,Indore,Nagpur,General Network,Bhopal_Indore,Highway,Mini Truck,876,0.83,Cloudy,0.75,6,0.63,1200,Economy,Afternoon,Sunday,27.775,20.435,27.775,936.5,0,2024-11-03 15:00:00
SHP02396,Delhi,Bangalore,,General Network,Delhi_Bangalore,Expressway,FTL Truck,2025,0.49,Fog,0.446,3,0.38,4800,Economy,Morning Rush,Monday,51.158,29.135,51.158,1790.5,0,2024-05-27 08:00:00
SHP02397,Indore,Pune,,General Network,Indore_Pune,Expressway,FTL Truck,812,0.87,Fog,0.822,6,0.75,1400,Same-Day,Evening Rush,Saturday,21.742,13.506,21.742,791.7,0,2024-11-09 21:00:00
SHP02398,Chandigarh,Vizag,Coimbatore,General Network,Chandigarh_Vizag,City Road,Mini Truck,898,0.7,Cloudy,0.508,0,0.22,1000,Standard,Morning Rush,Wednesday,49.433,41.36,49.433,1255.5,0,2024-10-23 06:00:00
SHP02399,Lucknow,Ahmedabad,,General Network,Lucknow_Ahmedabad,City Road,Express Van,473,0.66,Heavy Rain,0.508,0,0.28,2000,Express,Midday,Saturday,30.4,16.749,30.4,1118.9,0,2024-12-21 11:00:00
SHP02400,Lucknow,Patna,Bangalore,General Network,Lucknow_Patna,Rural,FTL Truck,2010,0.99,Clear,0.846,4,0.63,2000,Express,Afternoon,Tuesday,75.78,48.0,75.78,1866.8,1,2024-10-29 17:00:00
SHP02401,Hyderabad,Mumbai,,General Network,Hyderabad_Mumbai,City Road,Express Van,1889,0.64,Cloudy,0.588,3,0.51,3800,Standard,Midday,Wednesday,79.486,62.767,79.486,1953.2,1,2024-12-11 12:00:00
SHP02402,Nagpur,Lucknow,,General Network,Nagpur_Lucknow,City Road,Mini Truck,1375,0.32,Fog,0.504,1,0.78,1600,Same-Day,Morning Rush,Saturday,71.184,24.0,71.184,1652.0,1,2024-05-04 06:00:00
SHP02403,Kolkata,Chandigarh,Surat,General Network,Kolkata_Chandigarh,Expressway,Mini Truck,750,0.62,Cloudy,0.712,3,0.85,3200,Standard,Midday,Wednesday,16.112,14.178,16.112,440.4,0,2024-11-06 10:00:00
SHP02404,Coimbatore,Ahmedabad,,General Network,Coimbatore_Ahmedabad,Expressway,Container,1097,0.75,Cloudy,0.774,3,0.81,900,Economy,Morning Rush,Thursday,29.143,21.989,29.143,933.5,0,2024-10-31 08:00:00
SHP02405,Coimbatore,Bhopal,Lucknow,General Network,Coimbatore_Bhopal,Expressway,Mini Truck,424,0.33,Cloudy,0.53,3,0.83,900,Economy,Evening Rush,Friday,9.205,8.108,9.205,254.8,0,2024-07-12 18:00:00
SHP02406,Chennai,Nagpur,Lucknow,General Network,Chennai_Nagpur,Expressway,Container,1164,0.15,Cloudy,0.174,0,0.21,3500,Standard,Morning Rush,Thursday,17.298,22.962,17.298,173.0,0,2024-10-17 08:00:00
SHP02407,Ahmedabad,Jaipur,,General Network,Ahmedabad_Jaipur,Expressway,Mini Truck,1311,0.43,Clear,0.506,0,0.62,2600,Express,Morning Rush,Wednesday,19.715,21.771,19.715,262.9,0,2024-04-17 08:00:00
SHP02408,Mumbai,Hyderabad,Jaipur,General Network,Mumbai_Hyderabad,Rural,Express Van,1006,0.46,Fog,0.624,0,0.87,5000,Same-Day,Evening Rush,Saturday,34.493,24.0,34.493,903.2,1,2024-02-03 20:00:00
SHP02409,Bangalore,Chandigarh,Surat,General Network,Bangalore_Chandigarh,Rural,Mini Truck,1916,1.0,Heavy Rain,0.684,0,0.21,4200,Standard,Morning Rush,Monday,152.983,65.137,152.983,6340.4,1,2024-02-12 06:00:00
SHP02410,Kochi,Kolkata,Patna,General Network,Kochi_Kolkata,Expressway,Container,748,0.65,Cloudy,0.522,6,0.33,800,Standard,Evening Rush,Wednesday,16.571,13.351,16.571,438.5,0,2024-09-25 18:00:00
SHP02411,Indore,Delhi,,General Network,Indore_Delhi,City Road,FTL Truck,2304,0.98,Storm,0.756,2,0.42,1400,Same-Day,Morning Rush,Tuesday,221.557,24.0,221.557,9343.7,1,2024-01-16 07:00:00
SHP02412,Surat,Delhi,,General Network,Surat_Delhi,Highway,FTL Truck,1747,0.74,Rain,0.708,2,0.66,1800,Express,Afternoon,Sunday,46.389,31.014,46.389,1473.1,0,2024-04-07 14:00:00
SHP02413,Chandigarh,Coimbatore,,General Network,Chandigarh_Coimbatore,Mixed,FTL Truck,1465,0.86,Heavy Rain,0.68,4,0.41,1000,Economy,Afternoon,Wednesday,84.708,33.46,84.708,3617.5,0,2024-07-24 14:00:00
SHP02414,Indore,Vadodara,Kochi,General Network,Indore_Vadodara,Rural,FTL Truck,1142,,Storm,0.804,2,0.81,1400,Economy,Morning Rush,Sunday,103.94,37.1,103.94,4713.8,0,2024-02-25 09:00:00
SHP02415,Chennai,Bhopal,Surat,General Network,Chennai_Bhopal,Highway,FTL Truck,1454,0.61,Rain,0.662,6,0.74,3500,Standard,Morning Rush,Saturday,41.27,26.821,41.27,1385.7,0,2024-06-15 07:00:00
SHP02416,Bangalore,Surat,,General Network,Bangalore_Surat,Rural,Container,1767,0.98,Storm,0.752,1,0.41,4200,Express,Afternoon,Tuesday,167.762,48.0,167.762,7293.9,1,2024-12-24 17:00:00
SHP02417,Bangalore,Nagpur,,General Network,Bangalore_Nagpur,Highway,Container,1794,0.69,Cloudy,0.806,1,0.98,4200,Economy,Evening Rush,Friday,51.904,35.869,51.904,1531.3,0,2024-02-02 19:00:00
SHP02418,Coimbatore,Chennai,Vizag,General Network,Coimbatore_Chennai,Rural,Mini Truck,1878,0.98,Cloudy,0.88,0,0.73,900,Standard,Evening Rush,Monday,91.749,64.888,91.749,2722.7,1,2024-04-22 19:00:00
SHP02419,Hyderabad,Jaipur,Coimbatore,General Network,Hyderabad_Jaipur,Mixed,Mini Truck,1377,0.47,Storm,0.394,0,0.28,3800,Economy,Morning Rush,Friday,86.797,37.336,86.797,3677.8,0,2024-08-09 06:00:00
SHP02420,Nagpur,Chennai,,General Network,Nagpur_Chennai,Mixed,Mini Truck,2174,0.92,Clear,0.808,1,0.64,1600,Standard,Evening Rush,Saturday,70.976,55.084,70.976,1843.0,0,2024-09-28 19:00:00
SHP02421,Chandigarh,Delhi,Pune,General Network,Chandigarh_Delhi,Expressway,Carting Vehicle,839,0.72,Heavy Rain,0.704,1,0.68,1000,Economy,Midday,Thursday,38.537,16.351,38.537,1605.7,0,2024-11-21 10:00:00
SHP02422,Patna,Kolkata,Delhi,Eastern Corridor,Patna_Kolkata,Rural,Container,1996,0.3,Fog,0.396,6,0.54,1100,Economy,Morning Rush,Tuesday,111.445,70.933,111.445,3555.7,0,2024-10-22 09:00:00
SHP02423,Nagpur,Vadodara,,General Network,Nagpur_Vadodara,Mixed,Mini Truck,2298,0.67,Rain,0.73,4,0.82,1600,Same-Day,Morning Rush,Thursday,79.216,24.0,79.216,2199.6,1,2024-03-07 07:00:00
SHP02424,Bhopal,Chennai,,General Network,Bhopal_Chennai,Highway,Carting Vehicle,391,0.42,Fog,0.596,0,0.86,1200,Standard,Evening Rush,Saturday,13.363,9.661,13.363,410.8,0,2024-11-30 18:00:00
SHP02425,Patna,Delhi,,General Network,Patna_Delhi,City Road,Container,1389,0.42,Rain,0.616,0,0.91,1100,Same-Day,Evening Rush,Sunday,75.508,24.0,75.508,1729.1,1,2024-10-20 18:00:00
SHP02426,Nagpur,Kochi,,General Network,Nagpur_Kochi,Expressway,Mini Truck,1568,0.87,Storm,0.618,6,0.24,1600,Express,Morning Rush,Thursday,65.808,26.794,65.808,2848.1,1,2024-03-14 07:00:00
SHP02427,Kolkata,Nagpur,,General Network,Kolkata_Nagpur,Rural,Container,1179,0.99,Rain,0.966,3,0.93,3200,Standard,Evening Rush,Thursday,79.971,44.36,79.971,2948.8,1,2024-11-28 21:00:00
SHP02428,Vizag,Pune,,General Network,Vizag_Pune,Rural,FTL Truck,2309,0.68,,0.628,2,0.55,850,Standard,Midday,Friday,80.523,71.575,80.523,1752.7,1,2024-05-03 13:00:00
SHP02429,Mumbai,Lucknow,,General Network,Mumbai_Lucknow,Expressway,Express Van,2303,0.85,Clear,0.818,0,0.77,5000,Express,Midday,Sunday,33.616,29.508,33.616,752.1,0,2024-12-15 13:00:00
SHP02430,Vadodara,Mumbai,,General Network,Vadodara_Mumbai,Rural,Container,2366,0.98,Rain,0.872,2,0.71,750,Economy,Night,Sunday,174.156,81.919,174.156,6738.0,1,2024-12-01 22:00:00
SHP02431,Kolkata,Chandigarh,Vizag,General Network,Kolkata_Chandigarh,Expressway,FTL Truck,295,1.0,Rain,0.68,6,0.2,3200,Same-Day,Evening Rush,Sunday,9.889,7.53,9.889,407.0,0,2024-06-16 21:00:00
SHP02432,Pune,Kochi,Mumbai,General Network,Pune_Kochi,Mixed,Carting Vehicle,2181,0.54,Clear,0.412,1,0.22,2800,Same-Day,Afternoon,Tuesday,59.536,24.0,59.536,664.2,1,2024-06-25 16:00:00
SHP02433,Nagpur,Hyderabad,Bhopal,General Network,Nagpur_Hyderabad,Mixed,Express Van,873,0.86,Rain,0.884,0,0.92,1600,Standard,Afternoon,Tuesday,31.06,19.488,31.06,1104.5,0,2024-12-10 17:00:00
SHP02434,Chennai,Ahmedabad,Delhi,General Network,Chennai_Ahmedabad,Mixed,Container,1554,0.67,Storm,0.51,0,0.27,3500,Standard,Evening Rush,Tuesday,103.304,40.7,103.304,4370.0,1,2024-01-02 21:00:00
SHP02435,Jaipur,Indore,,General Network,Jaipur_Indore,Highway,Container,740,0.64,Rain,0.732,1,0.87,2200,Economy,Afternoon,Friday,27.164,17.434,27.164,976.9,0,2024-10-25 14:00:00
SHP02436,Coimbatore,Patna,,General Network,Coimbatore_Patna,Mixed,Container,952,0.94,Cloudy,0.86,1,0.74,900,Standard,Evening Rush,Thursday,36.995,26.735,36.995,1099.7,0,2024-04-11 19:00:00
SHP02437,Patna,Bangalore,,General Network,Patna_Bangalore,City Road,Carting Vehicle,442,0.53,Rain,0.594,2,0.69,1100,Standard,Afternoon,Thursday,35.222,26.464,35.222,1103.0,0,2024-07-18 15:00:00
SHP02438,Bhopal,Lucknow,Vadodara,General Network,Bhopal_Lucknow,City Road,Carting Vehicle,1408,0.18,Heavy Rain,0.284,5,0.44,1200,Same-Day,Morning Rush,Wednesday,96.332,24.0,96.332,2561.6,1,2024-10-09 09:00:00
SHP02439,Kochi,Surat,Mumbai,General Network,Kochi_Surat,Highway,Carting Vehicle,2295,0.81,Rain,0.862,0,,800,Economy,Morning Rush,Tuesday,100.23,51.684,100.23,3718.8,0,2024-12-10 07:00:00
SHP02440,Jaipur,Hyderabad,,General Network,Jaipur_Hyderabad,City Road,Container,2438,0.57,Cloudy,0.666,0,0.81,2200,Express,Midday,Tuesday,120.909,48.0,120.909,2337.6,1,2024-12-03 10:00:00
SHP02441,Jaipur,Mumbai,,General Network,Jaipur_Mumbai,Highway,Container,2208,0.93,Rain,0.934,3,0.94,2200,Express,Afternoon,Sunday,75.02,46.165,75.02,2553.0,1,2024-08-25 16:00:00
SHP02442,Coimbatore,Bhopal,Delhi,General Network,Coimbatore_Bhopal,Expressway,Container,905,0.13,Cloudy,0.222,3,0.36,900,Economy,Midday,Saturday,16.032,17.673,16.032,289.5,0,2024-03-16 12:00:00
SHP02443,Kochi,Patna,,General Network,Kochi_Patna,Highway,Express Van,2014,0.52,Clear,0.408,5,0.24,800,Express,Evening Rush,Wednesday,29.841,31.712,29.841,477.0,0,2024-12-04 19:00:00
SHP02444,Indore,Chandigarh,,General Network,Indore_Chandigarh,Mixed,Container,2346,0.68,Storm,0.508,3,0.25,1400,Express,Night,Tuesday,144.915,48.0,144.915,5934.9,1,2024-07-23 22:00:00
SHP02445,Coimbatore,Bangalore,Surat,General Network,Coimbatore_Bangalore,City Road,Express Van,2326,0.75,Heavy Rain,0.582,1,0.33,900,Standard,Midday,Sunday,167.449,72.0,167.449,6579.6,1,2024-08-18 10:00:00
SHP02446,Chennai,Chandigarh,Kochi,General Network,Chennai_Chandigarh,Mixed,Carting Vehicle,964,0.21,Heavy Rain,0.386,4,0.65,3500,Standard,Afternoon,Wednesday,46.891,31.033,46.891,1528.1,0,2024-06-26 14:00:00
SHP02447,Patna,Kochi,Vizag,General Network,Patna_Kochi,Mixed,Container,1417,0.32,Clear,0.352,6,0.4,1100,Same-Day,Morning Rush,Wednesday,32.386,24.0,32.386,276.1,1,2024-04-03 09:00:00
SHP02448,Mumbai,Patna,,General Network,Mumbai_Patna,Expressway,Express Van,2477,0.15,Storm,0.466,4,0.94,5000,Economy,Evening Rush,Saturday,64.673,33.036,64.673,2520.0,0,2024-09-28 21:00:00
SHP02449,Mumbai,Ahmedabad,,Gujarat-Maharashtra Corridor,Mumbai_Ahmedabad,Expressway,Express Van,525,0.74,Fog,0.792,3,0.87,5000,Express,Afternoon,Sunday,12.385,8.396,12.385,454.8,0,2024-02-11 16:00:00
SHP02450,Surat,Coimbatore,Hyderabad,General Network,Surat_Coimbatore,Mixed,Carting Vehicle,416,0.67,Storm,0.622,5,0.55,1800,Standard,Afternoon,Sunday,34.22,13.496,34.22,1498.5,0,2024-09-01 16:00:00
SHP02451,Jaipur,Coimbatore,Kochi,General Network,Jaipur_Coimbatore,Mixed,Express Van,2320,0.32,Fog,0.54,3,0.87,2200,Same-Day,Evening Rush,Sunday,56.334,24.0,56.334,1362.6,1,2024-07-28 19:00:00
SHP02452,Lucknow,Mumbai,,General Network,Lucknow_Mumbai,Expressway,Mini Truck,1468,,Fog,0.282,0,0.21,2000,Same-Day,Evening Rush,Thursday,27.966,24.0,27.966,647.8,1,2024-02-29 21:00:00
SHP02453,Surat,Patna,,General Network,Surat_Patna,Rural,Express Van,709,0.91,Storm,0.838,2,0.73,1800,Express,Morning Rush,Wednesday,49.306,19.525,49.306,2136.4,1,2024-11-06 07:00:00
SHP02454,Kolkata,Hyderabad,,General Network,Kolkata_Hyderabad,Expressway,FTL Truck,1150,0.49,Heavy Rain,0.382,2,0.22,3200,Same-Day,Evening Rush,Monday,26.571,19.606,26.571,868.0,1,2024-04-29 19:00:00
SHP02455,Coimbatore,Pune,,General Network,Coimbatore_Pune,City Road,Carting Vehicle,2253,0.85,Fog,0.802,4,0.73,900,Express,Midday,Saturday,200.808,48.0,200.808,6898.8,1,2024-08-03 11:00:00
SHP02456,Bhopal,Bangalore,,General Network,Bhopal_Bangalore,Highway,Mini Truck,327,0.44,Cloudy,0.428,4,0.41,1200,Same-Day,Afternoon,Saturday,7.711,9.511,7.711,190.2,0,2024-02-10 15:00:00
SHP02457,Kochi,Kolkata,,General Network,Kochi_Kolkata,Expressway,Carting Vehicle,211,0.66,Cloudy,0.476,3,0.2,800,Economy,Morning Rush,Thursday,6.425,8.271,6.425,207.8,0,2024-11-21 07:00:00
SHP02458,Bhopal,Bangalore,Surat,General Network,Bhopal_Bangalore,Rural,Container,542,0.92,Fog,0.66,0,0.27,1200,Standard,Afternoon,Friday,37.52,21.792,37.52,1401.0,0,2024-06-14 15:00:00
SHP02459,Ahmedabad,Delhi,,General Network,Ahmedabad_Delhi,Highway,Container,2109,0.88,Clear,0.88,1,0.88,2600,Economy,Midday,Monday,60.972,44.964,60.972,1797.4,0,2024-06-10 11:00:00
SHP02460,Hyderabad,Nagpur,Coimbatore,General Network,Hyderabad_Nagpur,Mixed,Carting Vehicle,732,0.15,Fog,0.418,1,0.82,3800,Economy,Morning Rush,Tuesday,32.13,25.431,32.13,951.8,0,2024-07-23 09:00:00
SHP02461,Delhi,Kochi,,General Network,Delhi_Kochi,Expressway,Mini Truck,123,0.18,Clear,0.404,2,0.74,4800,Standard,Evening Rush,Thursday,2.764,3.461,2.764,79.5,0,2024-08-22 19:00:00
SHP02462,Jaipur,Ahmedabad,Chandigarh,General Network,Jaipur_Ahmedabad,Rural,Mini Truck,1541,0.4,Fog,0.612,5,0.93,2200,Same-Day,Afternoon,Sunday,67.712,24.0,67.712,1779.7,1,2024-09-08 14:00:00
SHP02463,Mumbai,Pune,Chennai,Mumbai-Pune Expressway,Mumbai_Pune,Mixed,Carting Vehicle,2312,0.75,Rain,0.846,4,0.99,5000,Same-Day,Morning Rush,Friday,100.407,24.0,100.407,2941.8,1,2024-04-05 07:00:00
SHP02464,Nagpur,Surat,,General Network,Nagpur_Surat,City Road,Carting Vehicle,1215,0.14,Fog,0.44,3,0.89,1600,Express,Evening Rush,Saturday,72.473,48.0,72.473,1571.2,1,2024-03-09 21:00:00
SHP02465,Jaipur,Surat,Vizag,General Network,Jaipur_Surat,Rural,Carting Vehicle,1983,,Cloudy,0.558,5,0.45,2200,Express,Morning Rush,Saturday,91.279,48.0,91.279,1951.4,1,2024-12-28 07:00:00
SHP02466,Patna,Hyderabad,,General Network,Patna_Hyderabad,Rural,Express Van,2181,0.92,Storm,0.784,6,0.58,1100,Economy,Evening Rush,Saturday,183.13,58.04,183.13,8459.1,1,2024-01-06 19:00:00
SHP02467,Bangalore,Mumbai,,Western-Southern Corridor,Bangalore_Mumbai,Highway,Container,2170,0.36,,0.612,4,0.99,4200,Economy,Midday,Saturday,71.118,42.97,71.118,2352.4,0,2024-09-14 10:00:00
SHP02468,Coimbatore,Nagpur,Indore,General Network,Coimbatore_Nagpur,Mixed,Carting Vehicle,1505,0.36,Heavy Rain,0.484,0,0.67,900,Standard,Afternoon,Friday,78.417,44.832,78.417,2698.3,1,2024-09-27 14:00:00
SHP02469,Indore,Nagpur,,General Network,Indore_Nagpur,Highway,Carting Vehicle,337,,Storm,0.592,2,0.94,1400,Express,Afternoon,Thursday,16.994,9.167,16.994,682.6,0,2024-05-02 16:00:00
SHP02470,Lucknow,Ahmedabad,Hyderabad,General Network,Lucknow_Ahmedabad,Rural,Express Van,594,0.66,Heavy Rain,0.712,1,0.79,2000,Same-Day,Midday,Tuesday,27.718,16.325,27.718,974.4,1,2024-02-06 11:00:00
SHP02471,Chennai,Vizag,Indore,General Network,Chennai_Vizag,Highway,Express Van,2483,0.79,Rain,0.866,4,0.98,3500,Same-Day,Evening Rush,Monday,54.915,24.0,54.915,1675.6,1,2024-01-15 20:00:00
SHP02472,Mumbai,Bhopal,Vizag,General Network,Mumbai_Bhopal,City Road,Carting Vehicle,916,0.5,Heavy Rain,0.436,2,0.34,5000,Express,Night,Tuesday,81.977,46.377,81.977,2824.9,1,2024-09-10 22:00:00
SHP02473,Delhi,Coimbatore,,General Network,Delhi_Coimbatore,Mixed,Mini Truck,1436,0.64,Fog,0.628,3,0.61,4800,Express,Evening Rush,Tuesday,57.116,38.914,57.116,1831.4,1,2024-04-09 18:00:00
SHP02474,Chennai,Vizag,,General Network,Chennai_Vizag,Rural,Express Van,2327,0.2,Rain,0.416,4,0.74,3500,Same-Day,Midday,Friday,64.809,24.0,64.809,1190.6,1,2024-10-18 10:00:00
